DTG,SSH,SST,Temp,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,FSM
15/07/2020 6:00,0.574,30.1,28.9,1006.5,-0.044,-0.111,75,7,4.1,
15/07/2020 7:00,0.608,30,27.3,1006.7,-0.032,-0.1,121,8.7,3.1,
15/07/2020 8:00,0.669,30.1,28.2,1007.8,-0.032,-0.096,133,5.8,2.4,
15/07/2020 9:00,0.751,30.1,28.1,1008.2,-0.039,-0.093,105,3.7,1.7,
15/07/2020 10:00,0.862,30.1,28.1,1008.8,-0.033,-0.082,73,3.8,1.5,
15/07/2020 11:00,0.944,30.1,27.4,1009,-0.048,-0.092,108,7.8,1.7,
15/07/2020 12:00,1.042,30.1,27.5,1008.6,-0.023,-0.065,100,4.2,2.5,
15/07/2020 13:00,1.11,30.1,25.7,1008.4,0.01,-0.036,104,9,3.5,
15/07/2020 14:00,1.125,30.2,26.9,1008,0.039,-0.009,129,6.1,3,
15/07/2020 15:00,1.057,30,27.4,1007.6,0.029,-0.023,125,5.2,2.2,
15/07/2020 16:00,0.951,30,27.3,1006.9,0.01,-0.047,96,5,2.2,
15/07/2020 17:00,0.859,29.9,28.1,1006.8,0.021,-0.043,91,5.6,3,
15/07/2020 18:00,0.756,29.9,28,1006.9,0.021,-0.043,92,6.1,3.3,
15/07/2020 19:00,0.671,29.9,28.2,1007.3,0.018,-0.045,116,7.3,3.1,
15/07/2020 20:00,0.608,29.9,28.5,1008.3,-0.001,-0.059,128,6.4,2.3,
15/07/2020 21:00,0.599,29.9,29.3,1009,-0.009,-0.057,106,6.1,3.2,
15/07/2020 22:00,0.628,29.9,30.5,1009.2,-0.014,-0.056,131,6.5,3,
15/07/2020 23:00,0.682,29.9,29.8,1009.3,-0.012,-0.052,143,7.3,3.4,
16/07/2020 0:00,0.751,29.9,30.8,1008.9,0.006,-0.034,82,7.4,3.9,
16/07/2020 1:00,0.824,30,28.4,1008.7,0.044,0.001,179,9.3,3,
16/07/2020 2:00,0.854,30,30.2,1007.9,0.068,0.022,96,7.4,3.4,
16/07/2020 3:00,0.791,30,30.3,1007.3,0.033,-0.021,76,8.8,4.6,
16/07/2020 4:00,0.709,30.1,28.3,1006.9,-0.001,-0.061,85,9.2,4.4,
16/07/2020 5:00,0.666,30.1,28,1007,0.01,-0.053,148,10.3,3.5,
16/07/2020 6:00,0.607,30.1,24.5,1007.3,-0.003,-0.066,91,10.2,3.7,
16/07/2020 7:00,0.576,30.2,25.2,1007.9,-0.019,-0.078,130,7.7,2.6,
16/07/2020 8:00,0.607,30.2,25.6,1008.6,-0.018,-0.07,138,4.4,2.1,
16/07/2020 9:00,0.674,30.2,25.6,1009.1,-0.029,-0.075,102,5.1,2.9,
16/07/2020 10:00,0.799,30.2,25.5,1009.5,-0.023,-0.064,111,5.4,2,
16/07/2020 11:00,0.957,30.1,25.3,1009.8,0.001,-0.036,75,2.3,0.9,
16/07/2020 12:00,1.093,30,25.8,1009.8,0.016,-0.018,0,2,0,
16/07/2020 13:00,1.197,29.9,25.9,1009.3,0.037,0.002,32,1.9,1,
16/07/2020 14:00,1.267,29.9,25.4,1009,0.078,0.038,122,5.9,2.2,
16/07/2020 15:00,1.235,30,25.6,1008.2,0.082,0.039,171,8.1,1.8,
16/07/2020 16:00,1.088,30,25,1007.8,0.027,-0.023,29,3.4,0,
16/07/2020 17:00,0.934,29.9,25.3,1007.4,0.006,-0.048,161,2,1.4,
16/07/2020 18:00,0.787,29.9,25.3,1007.6,0.009,-0.049,161,2.2,1.1,
16/07/2020 19:00,0.645,29.9,24.8,1008,0.005,-0.051,148,2,0.7,
16/07/2020 20:00,0.534,30,25.3,1008.5,-0.007,-0.059,132,1.7,1.1,
16/07/2020 21:00,0.49,30,26.4,1009,-0.009,-0.056,163,2.1,0.6,
16/07/2020 22:00,0.504,30,27.7,1009.4,-0.013,-0.055,340,1.7,1.1,
16/07/2020 23:00,0.572,30,29.4,1009.2,-0.012,-0.05,94,3.7,1.1,
17/07/2020 0:00,0.687,30,29.5,1009.4,0.016,-0.024,60,3.3,0.7,
17/07/2020 1:00,0.762,30.1,30.1,1009.2,0.01,-0.028,52,5.2,2.2,
17/07/2020 2:00,0.855,30.1,29.8,1008.6,0.05,0.009,59,5.6,2.4,
17/07/2020 3:00,0.879,30.2,30,1008.3,0.067,0.02,60,5,2.5,
17/07/2020 4:00,0.772,30.2,30.3,1007.7,-0.001,-0.05,62,6.5,3.6,
17/07/2020 5:00,0.663,30.2,30.4,1007.5,-0.04,-0.095,71,6.2,3.3,
17/07/2020 6:00,0.614,30.5,29.3,1007.8,-0.013,-0.07,34,7,2.5,
17/07/2020 7:00,0.569,30.5,25.6,1008.4,-0.001,-0.055,86,9.6,4.6,
17/07/2020 8:00,0.57,30.6,26.9,1008.8,0.01,-0.038,148,7.8,2.1,
17/07/2020 9:00,0.614,30.6,27.5,1009.3,0.004,-0.04,163,4.2,3,
17/07/2020 10:00,0.715,30.5,27.5,1009.8,-0.007,-0.046,189,4,2.1,
17/07/2020 11:00,0.876,30.3,26.9,1010.3,-0.001,-0.035,79,5.2,1.9,
17/07/2020 12:00,1.06,30.3,27.1,1010.2,0.017,-0.012,124,6.8,4.2,
17/07/2020 13:00,1.207,30.2,26.4,1010,0.026,-0.004,191,6.5,1.9,
17/07/2020 14:00,1.295,30.3,25.7,1009.2,0.032,-0.001,156,3.7,3,
17/07/2020 15:00,1.311,30.1,26.2,1008.8,0.041,0.001,170,3.1,1.4,
17/07/2020 16:00,1.209,30.1,26.1,1008.3,0.012,-0.033,187,1.9,0.7,
17/07/2020 17:00,1.041,30.1,26.2,1008.6,-0.014,-0.063,194,2.4,0.3,
17/07/2020 18:00,0.86,30,26.2,1008.9,-0.011,-0.057,150,2.9,0.8,
17/07/2020 19:00,0.672,30,25.3,1009.5,-0.009,-0.052,57,5.1,2.2,
17/07/2020 20:00,0.505,30.1,25.7,1010.1,-0.017,-0.053,147,5.5,0.5,
17/07/2020 21:00,0.402,30,26,1010.1,-0.024,-0.056,113,3.1,0.6,
17/07/2020 22:00,0.378,30,27.8,1010.3,-0.03,-0.061,168,1.8,0.1,
17/07/2020 23:00,0.449,30,28.9,1010.1,-0.015,-0.044,129,2.5,1,
18/07/2020 0:00,0.581,30.1,29.9,1009.6,0.011,-0.02,112,5.2,2.5,
18/07/2020 1:00,0.71,30.1,29.2,1009.1,0.019,-0.018,104,5.2,3.1,
18/07/2020 2:00,0.831,30.1,30.1,1008.2,0.038,-0.004,106,6.9,4,
18/07/2020 3:00,0.895,30.2,30.1,1007.3,0.05,-0.001,95,7.3,3.9,
18/07/2020 4:00,0.861,30.3,30.4,1006.9,0.026,-0.034,98,7.7,3.6,
18/07/2020 5:00,0.768,30.2,30.2,1006.6,-0.001,-0.064,91,7,3.5,
18/07/2020 6:00,0.655,30.1,30,1006.7,-0.016,-0.082,98,7.1,3.9,
18/07/2020 7:00,0.571,30.2,29.7,1007.2,-0.004,-0.068,119,7.9,3.2,
18/07/2020 8:00,0.524,30.3,28.8,1008.1,0.007,-0.052,120,6.5,3.2,
18/07/2020 9:00,0.526,30.2,29.2,1008.5,0,-0.05,128,5.5,2.5,
18/07/2020 10:00,0.616,30.1,29.2,1009,0.006,-0.041,120,7.2,3.3,
18/07/2020 11:00,0.776,30.1,28.2,1009.4,0.012,-0.03,122,5.6,3,
18/07/2020 12:00,0.972,30.2,28.4,1009.3,0.014,-0.024,139,2.8,0.8,
18/07/2020 13:00,1.165,30.3,28.7,1009,0.015,-0.025,128,4.6,2.9,
18/07/2020 14:00,1.314,30.2,28.3,1008.8,0.021,-0.021,128,5.2,0.7,
18/07/2020 15:00,1.381,30.1,27.8,1008.5,0.024,-0.021,116,4.4,0,
18/07/2020 16:00,1.349,30,27.3,1008.3,0.021,-0.026,0,0.5,0,
18/07/2020 17:00,1.206,29.9,26.3,1008.2,0,-0.05,0,5.9,0,
18/07/2020 18:00,1.004,30,26.6,1008.6,-0.007,-0.057,0,2,0,
18/07/2020 19:00,0.763,30,26.4,1008.9,-0.018,-0.064,194,1.9,0.1,
18/07/2020 20:00,0.554,30.1,26.1,1009.7,-0.011,-0.053,225,0.9,0.1,
18/07/2020 21:00,0.413,30.1,28.2,1010.2,0.007,-0.028,125,3.1,1.7,
18/07/2020 22:00,0.325,30.1,28.3,1010.4,-0.009,-0.039,118,3.7,1.4,
18/07/2020 23:00,0.335,30,29.4,1010.7,-0.019,-0.047,96,4,1.9,
19/07/2020 0:00,0.427,30,26.1,1010.2,-0.027,-0.052,97,9,3.6,
19/07/2020 1:00,0.585,30.1,29.8,1009.5,-0.016,-0.047,102,6,3.4,
19/07/2020 2:00,0.735,30.3,30.4,1008.6,-0.012,-0.05,99,7.8,3.6,
19/07/2020 3:00,0.828,30.3,30.4,1008,-0.021,-0.068,110,7.2,3,
19/07/2020 4:00,0.879,30.3,30.8,1007.6,-0.004,-0.057,123,7,3.3,
19/07/2020 5:00,0.847,30.4,30.7,1007.5,0.005,-0.051,101,6.7,3.7,
19/07/2020 6:00,0.729,30.3,30.3,1007.6,-0.013,-0.07,72,6.6,3.3,
19/07/2020 7:00,0.612,30.3,29.8,1007.9,-0.005,-0.061,79,5.9,2.5,
19/07/2020 8:00,0.525,30.3,28.9,1008.4,0.014,-0.039,82,4.4,1.8,
19/07/2020 9:00,0.474,30.3,28.6,1009.1,0.009,-0.038,87,4.2,2.2,
19/07/2020 10:00,0.517,30.4,28.9,1009.7,0.012,-0.028,73,4.7,2.6,
19/07/2020 11:00,0.633,30.4,28.5,1009.7,-0.001,-0.036,87,4.6,2.3,
19/07/2020 12:00,0.817,30.5,28.5,1009.7,-0.013,-0.048,88,4.9,2.5,
19/07/2020 13:00,1.058,30.5,28.4,1009.6,0.001,-0.034,90,4.3,2.3,
19/07/2020 14:00,1.292,30.3,28.3,1008.9,0.03,-0.007,92,4.5,2.5,
19/07/2020 15:00,1.431,30.1,27.7,1008.5,0.036,-0.007,178,3.9,0.2,
19/07/2020 16:00,1.451,30.1,27.6,1008.3,0.024,-0.024,0,1.4,0,
19/07/2020 17:00,1.377,30.1,27.7,1008.3,0.026,-0.023,156,1,0.1,
19/07/2020 18:00,1.18,30.1,27.6,1008.1,0.003,-0.046,182,1.7,0.1,
19/07/2020 19:00,0.933,30,27.4,1008.3,-0.002,-0.053,179,1.2,0.2,
19/07/2020 20:00,0.687,30,27.9,1008.8,0.014,-0.035,175,1.5,0.2,
19/07/2020 21:00,0.467,30.1,29,1009.4,0.016,-0.027,205,1.1,0,
19/07/2020 22:00,0.322,30.1,30.5,1009.8,0.009,-0.028,80,4.9,2.1,
19/07/2020 23:00,0.285,30.1,30.5,1009.9,0.006,-0.029,61,4.8,2.3,
20/07/2020 0:00,0.338,30.1,30.9,1010.1,-0.008,-0.041,64,4.8,2,
20/07/2020 1:00,0.48,30.1,31,1009.8,-0.01,-0.041,67,6.2,2.6,
20/07/2020 2:00,0.681,30.3,30.8,1008.8,0.015,-0.021,70,5.3,2.4,
20/07/2020 3:00,0.848,30.3,30.6,1008.4,0.028,-0.017,69,6.2,2.8,
20/07/2020 4:00,0.928,30.3,30.7,1007.9,0.022,-0.027,104,5.5,2.8,
20/07/2020 5:00,0.937,30.3,30.7,1007.1,0.031,-0.023,87,5.9,2.7,
20/07/2020 6:00,0.876,30.6,30.1,1007,0.048,-0.013,95,5,2.3,
20/07/2020 7:00,0.725,30.4,30,1007.5,0.028,-0.034,116,4.3,1.6,
20/07/2020 8:00,0.562,30.5,29.5,1008.4,0.008,-0.048,129,3.4,2.1,
20/07/2020 9:00,0.472,30.5,28.7,1008.8,0.021,-0.027,148,3.5,0,
20/07/2020 10:00,0.465,30.4,28.3,1009.4,0.036,-0.008,119,5.5,2.5,
20/07/2020 11:00,0.539,30.4,27.2,1009.9,0.029,-0.009,129,4,0.2,
20/07/2020 12:00,0.695,30.4,24.9,1010.3,0.014,-0.019,51,6.7,0.9,
20/07/2020 13:00,0.924,30.2,25.4,1010.2,0.009,-0.02,83,3.5,0.9,
20/07/2020 14:00,1.195,30.2,25.9,1009.1,0.033,0.001,110,2.7,0.1,
20/07/2020 15:00,1.393,30.1,25.9,1008.4,0.029,-0.013,0,1.3,0,
20/07/2020 16:00,1.502,30.1,26.1,1008.2,0.032,-0.017,182,1.1,0.1,
20/07/2020 17:00,1.479,30.1,26.4,1008.1,0.02,-0.03,0,1.3,0,
20/07/2020 18:00,1.323,30,26.3,1008,-0.01,-0.062,169,1.2,0.1,
20/07/2020 19:00,1.112,30,26.3,1008.1,-0.002,-0.054,202,1.9,0.2,
20/07/2020 20:00,0.852,30,26.5,1008.4,0.015,-0.036,214,3.1,0.6,
20/07/2020 21:00,0.592,30.1,27.8,1009.4,0.027,-0.02,141,1.9,0,
20/07/2020 22:00,0.387,30.1,27.9,1010.1,0.029,-0.009,99,1.9,0.1,
20/07/2020 23:00,0.288,30.1,27.5,1010.8,0.031,0.001,30,1.6,0.3,
21/07/2020 0:00,0.284,30.2,27.6,1010.8,0.013,-0.011,37,7.5,1.8,
21/07/2020 1:00,0.416,30.1,28.6,1009.9,0.032,0.007,94,4.1,1.5,
21/07/2020 2:00,0.586,30.1,29.9,1009.5,0.023,-0.011,99,4.1,2.5,
21/07/2020 3:00,0.768,30.2,30,1008.9,0.016,-0.022,86,4.2,0.9,
21/07/2020 4:00,0.92,30.2,28.8,1008.5,0.027,-0.017,329,3.7,2.6,
21/07/2020 5:00,0.94,30.2,25.2,1008.7,-0.008,-0.055,254,5.1,1.4,
21/07/2020 6:00,0.926,30.2,27.2,1008.5,0.015,-0.03,221,4.7,0.3,
21/07/2020 7:00,0.826,30.2,29.1,1008.8,0.029,-0.018,0,1.3,0,
21/07/2020 8:00,0.652,30.2,27.3,1009.1,0.008,-0.036,108,1.3,0,
21/07/2020 9:00,0.481,30.2,26.8,1009.7,-0.016,-0.056,206,1,0.1,
21/07/2020 10:00,0.424,30.2,26.6,1010.2,0.013,-0.022,169,1.9,0.4,
21/07/2020 11:00,0.441,30.2,26.1,1010.8,0.018,-0.012,137,2,1.1,
21/07/2020 12:00,0.559,30.1,26.2,1010.8,0.015,-0.01,165,2,0.5,
21/07/2020 13:00,0.771,30.1,25.2,1010.8,0.02,-0.004,132,2.8,2.1,
21/07/2020 14:00,1.034,30.2,25.4,1010.6,0.028,0.003,132,2.5,1.4,
21/07/2020 15:00,1.281,30.1,25.6,1010.1,0.026,-0.001,140,2.8,0.7,
21/07/2020 16:00,1.461,30,25.8,1009.5,0.026,-0.006,183,2.4,0.4,
21/07/2020 17:00,1.524,30,25.3,1009,0.022,-0.016,147,2.6,0.9,
21/07/2020 18:00,1.444,30,25.2,1009.3,-0.001,-0.043,131,3.2,1.6,
21/07/2020 19:00,1.236,30,25.8,1009.2,-0.04,-0.079,155,2.4,0.2,
21/07/2020 20:00,0.993,29.9,25.3,1010,-0.029,-0.069,129,2.4,1.2,
21/07/2020 21:00,0.719,30,26.3,1011,-0.013,-0.044,175,2.7,0.5,
21/07/2020 22:00,0.473,30,27.3,1011,0.002,-0.021,137,1.6,0.7,
21/07/2020 23:00,0.307,30,27.6,1010.8,0.007,-0.015,116,2.1,0.7,
22/07/2020 0:00,0.244,30,28,1010,-0.003,-0.028,185,1.6,0.1,
22/07/2020 1:00,0.307,30,29.3,1009.7,-0.001,-0.034,18,2.9,1.3,
22/07/2020 2:00,0.473,30.1,29.3,1009.2,0.013,-0.023,359,4.2,1.8,
22/07/2020 3:00,0.657,30.1,29.3,1008.8,-0.001,-0.042,346,3.6,1.9,
22/07/2020 4:00,0.84,30.2,30,1008.4,0,-0.045,19,3.7,2,
22/07/2020 5:00,0.957,30.1,30,1008.1,0.004,-0.045,37,4.6,1.6,
22/07/2020 6:00,0.951,30.2,30.2,1008.5,-0.021,-0.071,47,4.6,1.9,
22/07/2020 7:00,0.89,30.2,29.6,1008.8,-0.009,-0.056,58,4.5,2.1,
22/07/2020 8:00,0.751,30.5,29,1009.3,-0.01,-0.054,64,4.8,2.2,
22/07/2020 9:00,0.569,30.6,28.7,1009.4,-0.028,-0.068,67,5.4,1.7,
22/07/2020 10:00,0.445,30.6,28.8,1010.1,-0.015,-0.052,51,6.5,3.1,
22/07/2020 11:00,0.419,30.6,28.7,1010.3,0.019,-0.012,79,6.4,3.1,
22/07/2020 12:00,0.482,30.6,28.4,1010.3,0.032,0.003,87,7.2,2.6,
22/07/2020 13:00,0.64,30.7,28.4,1009.8,0.037,0.007,76,5.7,1.5,
22/07/2020 14:00,0.853,30.6,27,1009.3,0.023,-0.012,100,9.3,3.2,
22/07/2020 15:00,1.1,30.4,27.5,1008.7,0.011,-0.028,104,5.7,3,
22/07/2020 16:00,1.334,30.1,28,1008.1,0.016,-0.03,100,6.7,4.2,
22/07/2020 17:00,1.475,30,28,1007.9,0.014,-0.037,124,8.6,3.4,
22/07/2020 18:00,1.479,29.9,28.5,1008,-0.004,-0.057,113,6.9,3.9,
22/07/2020 19:00,1.363,30,28.4,1008.2,-0.021,-0.073,118,6.4,3.5,
22/07/2020 20:00,1.156,30,28.8,1009,-0.025,-0.074,96,6.4,3,
22/07/2020 21:00,0.895,29.9,29.5,1009.5,-0.017,-0.059,100,7.7,4.7,
22/07/2020 22:00,0.652,30,30.1,1009.8,0.019,-0.018,103,8.4,4.1,
22/07/2020 23:00,0.449,30,30.2,1010,0.043,0.009,100,8.6,4.9,
23/07/2020 0:00,0.321,30,30.5,1009.7,0.036,0.003,98,9,5,
23/07/2020 1:00,0.279,30.1,30,1009.2,-0.004,-0.04,98,9.7,6,
23/07/2020 2:00,0.369,30.1,31.2,1008.2,-0.015,-0.056,95,10,3.8,
23/07/2020 3:00,0.571,30.1,31.5,1007.7,0.012,-0.038,100,8.5,4.2,
23/07/2020 4:00,0.777,30.2,31.2,1007.1,0.019,-0.037,101,8.6,4.3,
23/07/2020 5:00,0.928,30.2,30.6,1007.1,0.011,-0.05,100,7.7,4.7,
23/07/2020 6:00,0.979,30.1,30.3,1007,-0.017,-0.078,86,7.3,3.5,
23/07/2020 7:00,0.959,30.1,29.8,1007.3,-0.021,-0.083,105,7.3,4.1,
23/07/2020 8:00,0.875,30.1,29.1,1008,-0.007,-0.065,102,7.5,3.5,
23/07/2020 9:00,0.73,30.1,28.8,1008.3,-0.001,-0.053,103,7.1,3,
23/07/2020 10:00,0.57,30.1,28.9,1009.2,-0.001,-0.049,126,5.5,2.8,
23/07/2020 11:00,0.462,30.1,28.9,1009.3,0.009,-0.031,116,5,1.8,
23/07/2020 12:00,0.457,30.1,28.5,1009.2,0.031,-0.008,98,4,1.8,
23/07/2020 13:00,0.541,30.2,28.1,1009,0.033,-0.008,109,4.2,1.3,
23/07/2020 14:00,0.711,30.2,27.1,1008.7,0.034,-0.008,114,7.2,1.3,
23/07/2020 15:00,0.935,30.1,27.5,1008.3,0.03,-0.016,117,4,1.2,
23/07/2020 16:00,1.168,30.1,25.9,1008.4,0.023,-0.026,109,8.4,2.5,
23/07/2020 17:00,1.354,30,25.9,1007.9,0.018,-0.031,106,4.2,1.4,
23/07/2020 18:00,1.442,30,25.9,1008.2,0.011,-0.042,137,2.6,0.4,
23/07/2020 19:00,1.418,29.9,26.5,1008,0.009,-0.042,145,1.3,0,
23/07/2020 20:00,1.255,30,26.3,1008.5,-0.022,-0.073,200,1.6,0.1,
23/07/2020 21:00,1.035,29.9,28.2,1009.4,-0.025,-0.071,141,3,0.4,
23/07/2020 22:00,0.792,29.9,28.8,1009.7,-0.008,-0.046,106,4.3,1.6,
23/07/2020 23:00,0.565,30,30.1,1009.5,0.012,-0.024,109,4.6,2,
24/07/2020 0:00,0.422,30,27.7,1009.5,0.044,0.007,93,5.8,2.9,
24/07/2020 1:00,0.381,30,30.1,1008.7,0.066,0.028,93,5.5,3,
24/07/2020 2:00,0.365,30,27.9,1008.5,0.009,-0.037,83,8.5,3.2,
24/07/2020 3:00,0.472,30,26.8,1008.5,-0.011,-0.058,262,8.1,1.2,
24/07/2020 4:00,0.696,30.1,28.7,1008.3,0.031,-0.017,201,1.3,0.1,
24/07/2020 5:00,0.869,30.1,24.8,1008.3,0.021,-0.028,199,11.7,0.3,
24/07/2020 6:00,0.985,30.1,26,1008.5,0.01,-0.039,123,1.9,0.2,
24/07/2020 7:00,1.01,30,26.9,1008.4,-0.011,-0.058,117,3.7,2.3,
24/07/2020 8:00,0.982,29.9,26.8,1008.5,0.003,-0.045,95,3.1,0.6,
24/07/2020 9:00,0.863,29.9,27.5,1009,-0.005,-0.052,119,6.5,4,
24/07/2020 10:00,0.705,29.9,27.7,1009.2,-0.014,-0.056,116,6.7,3.2,
24/07/2020 11:00,0.57,29.9,28,1009.7,-0.004,-0.044,117,6.6,3.1,
24/07/2020 12:00,0.497,29.9,28.4,1010,0.013,-0.021,120,6.2,3.5,
24/07/2020 13:00,0.517,29.9,28.3,1009.8,0.03,-0.003,128,6.1,2.1,
24/07/2020 14:00,0.614,29.9,28.2,1009.5,0.03,-0.004,120,5,3.1,
24/07/2020 15:00,0.757,29.9,28.1,1008.7,0.007,-0.032,122,4.7,1.7,
24/07/2020 16:00,0.964,30,27,1008.8,0.007,-0.038,196,5.9,1.2,
24/07/2020 17:00,1.163,30,27.3,1008.4,0.005,-0.04,136,5.3,0.5,
24/07/2020 18:00,1.307,29.9,27.6,1008.3,0.008,-0.04,124,4.7,1.5,
24/07/2020 19:00,1.365,29.9,27.8,1008.6,0.02,-0.029,98,5.3,3.1,
24/07/2020 20:00,1.301,29.9,27.6,1009.3,0.013,-0.033,101,7.6,2.7,
24/07/2020 21:00,1.13,29.8,26.5,1010.2,-0.01,-0.048,128,8.7,1.7,
24/07/2020 22:00,0.918,29.8,28.9,1010.1,-0.013,-0.043,73,7.1,3.2,
24/07/2020 23:00,0.71,29.8,29.6,1009.9,0.008,-0.024,73,8.4,3,
25/07/2020 0:00,0.542,29.8,29.5,1009.8,0.036,0.003,83,8.4,4,
25/07/2020 1:00,0.472,29.9,30.7,1009.2,0.08,0.045,90,9.4,4.1,
25/07/2020 2:00,0.436,29.9,30.7,1008.5,0.057,0.017,80,8.6,4.5,
25/07/2020 3:00,0.467,29.9,30,1007.8,0.016,-0.032,77,7.9,4.5,
25/07/2020 4:00,0.6,30,29.8,1007.5,0.011,-0.044,90,7,3.8,
25/07/2020 5:00,0.79,30.2,30.4,1007.2,0.029,-0.029,83,7.4,3.5,
25/07/2020 6:00,0.964,30.1,29.8,1007,0.047,-0.014,86,6.6,2.7,
25/07/2020 7:00,1.052,29.9,27.3,1007.7,0.038,-0.023,100,8,3.5,
25/07/2020 8:00,1.031,30,27.6,1007.8,-0.004,-0.059,101,4.5,1.9,
25/07/2020 9:00,0.987,30,27.2,1008.7,0.007,-0.047,89,5.1,2.4,
25/07/2020 10:00,0.88,30,27.2,1008.9,0.01,-0.035,77,3.9,1.2,
25/07/2020 11:00,0.759,30,27.2,1009.1,0.024,-0.019,87,3,1.1,
25/07/2020 12:00,0.662,30,28.2,1009.3,0.05,0.01,76,5.9,3.4,
25/07/2020 13:00,0.626,30,28.4,1008.7,0.078,0.037,79,6.6,3.4,
25/07/2020 14:00,0.64,30.1,27.7,1008.7,0.071,0.026,95,6.4,3.2,
25/07/2020 15:00,0.724,30.1,27.8,1007.7,0.063,0.016,78,7.4,2.2,
25/07/2020 16:00,0.852,30,28.1,1007.7,0.049,-0.006,75,7,2.7,
25/07/2020 17:00,1.012,30.1,27.9,1007.3,0.042,-0.014,66,6.6,2.2,
25/07/2020 18:00,1.146,30,28,1007.3,0.028,-0.031,91,6.7,3.6,
25/07/2020 19:00,1.241,30,27.6,1007.5,0.035,-0.024,115,7.7,2.5,
25/07/2020 20:00,1.251,30,28.6,1008,0.038,-0.019,91,5.8,3.3,
25/07/2020 21:00,1.147,30,28.9,1008.7,0.011,-0.04,89,6.5,2.9,
25/07/2020 22:00,0.991,30,28.6,1008.9,-0.002,-0.047,73,7.8,3.9,
25/07/2020 23:00,0.831,30,30.5,1009.2,0.018,-0.024,101,8,4.5,
26/07/2020 0:00,0.666,30,29.9,1008.5,0.033,-0.008,100,7.8,3.9,
26/07/2020 1:00,0.567,30,29.4,1008.2,0.07,0.022,107,12.1,2.4,
26/07/2020 2:00,0.488,30,29.9,1007.4,0.047,-0.004,83,6.4,2.1,
26/07/2020 3:00,0.487,30,30.6,1006.7,0.025,-0.034,86,7.2,4.1,
26/07/2020 4:00,0.564,30.1,30.2,1006.1,0.015,-0.05,79,7.2,3.3,
26/07/2020 5:00,0.719,30.1,30.3,1006,0.037,-0.034,92,7,2.8,
26/07/2020 6:00,0.882,30.1,29.6,1006.1,0.048,-0.024,86,5.9,2.8,
26/07/2020 7:00,1.02,30.1,29.2,1006.3,0.058,-0.013,98,6.1,3,
26/07/2020 8:00,1.061,30,29,1007,0.025,-0.044,84,4.7,1.3,
26/07/2020 9:00,1.045,30,27.1,1007.5,0,-0.061,121,7.4,2,
26/07/2020 10:00,0.983,29.9,26.8,1007.9,-0.01,-0.066,90,3.6,1.8,
26/07/2020 11:00,0.898,29.9,27.9,1008.2,0.003,-0.05,124,2.7,0.3,
26/07/2020 12:00,0.805,29.9,27.4,1008,0.026,-0.024,127,4.7,0.8,
26/07/2020 13:00,0.737,29.9,27.1,1007.8,0.057,0.005,93,2.3,0.3,
26/07/2020 14:00,0.697,29.9,27.4,1007.1,0.063,0.008,127,2.8,1.3,
26/07/2020 15:00,0.675,30,27.3,1006.3,0.024,-0.039,96,3.7,1.9,
26/07/2020 16:00,0.723,30,26.4,1006.5,0.006,-0.062,118,9.5,2.8,
26/07/2020 17:00,0.856,30,26,1005.9,0.039,-0.03,108,4.6,0.7,
26/07/2020 18:00,0.975,30,25.4,1006.9,0.044,-0.028,122,8.2,1.2,
26/07/2020 19:00,1.039,30,25.7,1006.7,0.013,-0.051,127,3.7,0.2,
26/07/2020 20:00,1.065,29.9,26.2,1007.2,-0.006,-0.071,146,3.2,0.1,
26/07/2020 21:00,1.057,29.9,26.4,1007.8,0.003,-0.057,71,3.2,0.5,
26/07/2020 22:00,0.954,29.9,26.1,1008.5,-0.025,-0.078,93,7.7,4,
26/07/2020 23:00,0.832,29.9,26.7,1008.6,-0.032,-0.079,136,6.9,2,
27/07/2020 0:00,0.751,29.9,26.8,1007.8,0.022,-0.025,129,6.5,2.1,
27/07/2020 1:00,0.703,29.9,27,1007.1,0.097,0.043,116,5.4,2.8,
27/07/2020 2:00,0.636,29.9,28.1,1006.7,0.11,0.048,98,5.7,3.2,
27/07/2020 3:00,0.555,29.9,28.8,1006.6,0.046,-0.019,101,5.6,2.6,
27/07/2020 4:00,0.564,29.9,28.9,1005.9,0.018,-0.049,139,5.5,0.6,
27/07/2020 5:00,0.654,29.9,29.1,1005.9,0.024,-0.049,97,2,0.4,
27/07/2020 6:00,0.774,29.9,28.3,1006.3,0.026,-0.047,99,3.2,2.2,
27/07/2020 7:00,0.902,29.9,28.2,1006.7,0.025,-0.044,117,3.8,1.2,
27/07/2020 8:00,1.019,30,28,1007.2,0.034,-0.031,320,2.8,0,
27/07/2020 9:00,1.042,29.9,27.3,1008.4,-0.008,-0.067,290,3.2,0.8,
27/07/2020 10:00,1.014,29.9,26.7,1008.7,-0.047,-0.095,201,1,0.1,
27/07/2020 11:00,0.97,29.9,26.2,1008.8,-0.054,-0.099,136,2,0.5,
27/07/2020 12:00,0.93,29.9,26.1,1008.8,-0.017,-0.061,132,1.5,0.8,
27/07/2020 13:00,0.919,29.9,26.1,1008.4,0.068,0.024,148,2,0.1,
27/07/2020 14:00,0.847,29.9,26,1007.9,0.08,0.032,151,2.1,0,
27/07/2020 15:00,0.763,29.9,25.9,1007.5,0.043,-0.011,138,1.6,0.1,
